-1.644308105964747995e+02,9.229638035843358068e+01,1.840141193779347617e+01,-7.517398653320304902e+01,-8.457285449904247798e+00,4.649962791543712726e+00,2.585946185359876637e+00,7.835063009285144986e+00,5.705219660451577468e+00,-1.526397856330991232e+01,-3.827943431079461334e-02,-1.529363189689898306e+01,-2.689307742713825000e+00,2.557956685732293067e+00,-1.479771136525998010e-01
-3.486156612745396899e+01,1.151637177314786413e+02,-7.354692536009734738e+01,-2.995674212525127444e+01,-4.727653344789608525e+01,-3.750841523781275555e+00,-1.793826994500692962e+01,-1.284759923849494356e+01,-2.988552921243561755e+01,-2.733608230223030944e+01,-8.135889424728130592e+00,1.271623518878686987e+01,2.262350929963535151e+00,-1.553008661357310771e+01,-1.122925587901991307e+01
-5.984492443978260923e+01,5.624531788819513167e+01,5.341099702643504799e+01,6.074893446513361539e+01,-5.369672714171489503e+00,-4.359843087432300734e+01,-4.790614984994806491e+01,-1.334700822431302569e+01,-3.248154688349335117e+01,1.665332730414391094e+01,1.740905185038830894e+01,-1.577923161087439752e+01,-6.544362314239020151e+00,2.994221085410355698e-01,1.177978240772978857e+00
-2.244065289518780304e+01,2.135408176406123815e+01,7.814624514580226844e+01,-1.916581940739717638e+01,-1.574507799045365708e+01,-6.665439660752666384e+01,3.328424233627202256e+01,-6.420721690817555505e+00,-7.716922430729818316e+00,2.010381118594574801e+01,-6.890198442764509323e+00,3.621450226465226763e+01,-1.570581437664106872e+01,2.570107105994517482e+01,6.922115652798008334e+00
-1.051815530186810719e+02,-2.131940851989689989e+01,4.376992881913245270e+01,-5.220468284204251574e+01,6.091153038245506579e+00,2.355317394684574239e+01,-4.652438615213958073e+00,-8.879328004669821084e+00,-2.985477499868904872e-01,-3.284160506104336186e+00,9.200439252240855126e-01,-3.537775546003138150e+00,1.050547865310124118e+00,1.214720650215123499e+01,-1.681676917511264691e+01
-8.066531083050391260e+01,2.405306433539821143e+01,3.634931842954128456e+01,-6.156059288889071723e+01,2.128908232889419594e+01,-4.413738239882589909e+01,2.054356724556113889e+01,4.174894306959711798e+01,3.882666483177141004e+01,1.773743882675272943e+00,-2.666819171020487289e+01,2.259078063113642543e+01,-1.413006769687301656e+01,7.386920423021842375e+00,1.135952891398184583e+01
-1.237571555909539853e+02,1.724954050317729184e+02,-6.616314709344868561e+01,-3.036276690419136060e+01,-1.564776797451920842e+01,-1.138245723405002430e+01,-1.685617491405841406e+01,-3.360653578010062148e+00,8.850565171026650191e+00,-9.462230125362841804e+00,4.889705116394374329e+00,-2.293670014829962156e+01,1.086842643942255471e+01,-8.186943784156841986e+00,-2.530227155168891962e+00
-6.763305370483000445e+01,1.151930041118587411e+02,-4.490407096179373170e+00,5.583144860146258992e+00,-1.553543955151459421e+01,-4.593561574511706169e+01,-2.581902349647567263e+01,-4.328048732679411614e+01,-1.473680633127321471e+01,8.473928109520461049e+00,6.185423275373457486e+00,7.998580122097806111e+00,1.373311256738986152e+01,2.296966281738452409e+01,-4.582288418455215506e+00
-3.107631080742766017e+01,7.005835857134891853e+01,6.072177189565751831e+01,1.673973274981523929e+00,-8.586947007831483347e+00,-2.575964533309659288e+01,-2.479780764941629911e+01,-5.191309892535221593e+01,-1.470088569140528101e+01,1.301400078922052828e+01,-7.964427303526486313e+00,3.099369225919152271e+01,-4.078596376310337668e+00,2.229270552638006109e+01,-6.003804248319914549e+00
-1.566689493914809361e+02,-2.398118166699056530e+00,-3.203309946179903278e+01,-3.997732264776458067e+01,-1.508806093143064864e+01,-1.533690276586573020e+01,8.185198649113022640e+00,2.344966913419089138e+01,2.275239778034821825e+01,-3.425019440822151751e+01,4.769423315069454361e+01,-2.111716032091847772e+00,4.743258333295942819e+00,-1.053722975612223500e+01,-2.212839879573236246e+01
-5.227219901158785120e+01,1.001485172161478587e+01,3.924578676019780232e+01,7.036222496350269751e+01,-2.072763204768284240e+00,-9.828431148565350384e+00,5.973394578449271464e+00,-4.163522616893769879e+01,-8.026980365469111867e-01,-3.941973316700025265e+00,-1.114763647735034446e+01,2.467696753672987953e+01,-3.519757726006520482e+00,1.122946409643606103e+01,-1.670812217917651665e+01
-6.781456446235473834e+01,6.040329342441046379e+01,2.681124277579609227e+01,4.644283879185449493e+00,-3.112020737389642910e+00,-2.592835990962025505e+01,-2.076601568390009334e+01,1.081942146863339005e+01,-2.202635323876987172e+01,-2.911652322934399351e-01,2.187086724108783908e+00,-2.400054377109918491e+01,-1.321890455769293560e+01,2.133452070256570465e+00,-8.434529059771163517e+00
-5.579929537618949809e+01,-1.911526097636488730e+00,9.963746324307729196e+01,1.113587370213454335e+02,-9.199041105670300311e+00,7.357244432753759611e+00,-1.082240165431457690e+01,-9.093738650150028135e+00,8.320044361978190750e+00,2.044322244998163285e+00,-1.221012563026090980e+01,-6.792372583916134410e+00,-2.399208442043005540e+00,-2.638295144751349142e+01,-6.581260976272180763e+00
-1.186021778598095153e+02,9.373000447831881843e+01,-4.913305527245064752e+01,-2.302563436663366758e+01,-7.328119531225554262e+00,-6.873284728125175214e+00,-3.862068288569954433e+00,-2.196505355050523356e+00,6.564762938981959728e+00,-9.302119078675870512e+00,3.656722677041662095e+00,-1.276317826888241314e+01,4.705808885380237783e+00,-5.250987056892915561e+00,-2.227174917309986846e+00
-1.050631119538964242e+02,-1.353677190642440742e+01,4.526758333129657075e+01,7.366527105625704230e+00,2.573011376426586061e+00,1.254840942390084990e+01,-2.726945111973070723e+01,2.140176313062386981e+01,-4.213711242124279721e+00,1.038688234772092933e+01,8.475240256445133014e+00,-3.066774131859089891e+01,-1.262677231819176793e+00,-1.140645601318472302e+01,4.213001614507529524e+00
-5.132736005007458857e+01,1.292982360057288993e+01,8.683157162658221750e+01,9.274749000281843792e+01,-7.304128200549748762e+00,-1.027667917664396802e+00,-1.458699115606219543e+01,-1.674498587874376554e+01,5.464042305573271641e+00,-1.650181223411657783e+01,-1.196955853770471556e+01,-6.256497062689856392e+00,-1.432809118062270670e+01,-1.945644319565858282e+01,1.428402784247829693e+01
-5.543056754123997365e+01,-1.223425552500422064e+01,1.083647432318387871e+02,1.287297372031730447e+02,1.800622235180680519e+01,1.060821561521984435e+01,9.190259760923732202e+00,-1.695933596205941996e+01,5.363989564141307120e+00,1.134137506092728032e+01,-7.460084072075978234e+00,7.575166281158359993e+00,-4.091627197520254278e+00,-1.485225341652626874e+00,-1.909357003131999164e+01
-5.519030685129925473e+01,-5.133902944038281291e+00,9.731220593030903387e+01,1.181925097820409007e+02,9.100957622670280855e+00,9.215730177363759879e+00,-3.372794050032505098e+00,-6.130542140684477559e+00,6.330706728795183480e+00,-2.234961066242640726e+01,-6.173362700899636124e+00,-5.359433620961367772e+00,-1.844388447275236942e+01,-1.004579698032502222e+01,-9.443112916993076311e+00
-9.932667114020084398e+01,-2.189070475506059665e+01,-4.589371438201141018e+01,-1.842467579315736259e+01,-1.677618527066453424e-01,2.254633072100305213e+01,-3.453792007588137380e+01,-2.305728123224558601e+01,-8.492960707348780502e+00,1.203982601627875226e+01,9.584014907563691565e+00,-1.992273475345192324e+01,1.932678101494043688e+01,-3.140266258299903690e+00,-1.804320977258091219e+01
-9.171855606648551884e+01,1.508096155419080731e+02,-6.597541094144153817e+01,-4.089839796074704026e+01,-5.828721356613439042e+00,-9.090745792154038440e+00,-1.593720824783186529e+01,-9.750162080963496791e+00,8.438970531941231812e+00,-1.022543413269014145e+01,7.145681495679250261e+00,-1.880647522855844045e+01,9.189689423052604056e+00,-5.179757821180668742e+00,-2.416920667922211052e+00
-9.567244425931850316e+00,7.409156665000573128e+01,-2.474090350102700242e+01,-3.858407365522733556e+01,-3.353984601348869887e+01,1.039440321405599832e+01,1.691427944322609633e+01,-1.888621956913856437e+01,-1.640622652479913413e+01,2.590623221596896286e+00,1.522659424008623219e+01,-1.647796456852249491e+01,-1.303907671626167541e+01,-5.190723003454393414e+00,-3.571388222685424996e+00
-5.516197984392830733e+01,5.664694554178989705e+00,1.072875910862755546e+02,1.063268513970891576e+02,-1.266029568598928989e+01,-5.305449643464362097e+00,-1.080254126879533949e+01,-2.386280450123386032e+01,5.866940518161744222e+00,-2.816071620426463440e+01,-1.821190123886952961e+01,-4.377662778798119270e+00,-4.869058639276852674e+00,-1.483895653061248687e+01,-6.165331693061633089e+00
-5.578943225721708643e+01,-4.762984204422930468e+00,1.023994114907718540e+02,1.249703699742554051e+02,1.473083657292721149e+01,1.576115110104510642e+01,8.579463274528626116e+00,-2.288355513589259260e+00,1.677738827464346372e+01,5.211763093636207600e+00,-4.046703776586568324e+00,2.042155072518543335e+00,-4.504082145371162582e+00,1.961344889151781956e+00,-1.794003467031750532e+01
-2.347768277402489723e+00,-8.751219640834453628e+01,5.963188015017644972e+01,-8.501963895320801612e+01,-1.377642894294597298e+01,-1.146529854677980431e+01,-7.293910798850484767e-01,-1.096309932480045291e+01,-9.233196659578839061e+00,-7.200504922379179717e+00,-1.686832911100745136e+01,1.135742980946715885e+00,-1.449003059575329999e+01,-3.631527310697289401e+00,2.757502608190033566e+00
-1.790314001912343755e+01,-3.642811372592920094e+01,1.105723775495726535e+00,-6.022756104022502832e+00,-8.338080093007750548e+00,7.451917204480709600e+00,1.316687581187814260e+01,-1.953486362174428947e+01,1.362105114487555646e+01,-3.175769714199959992e+01,-1.534337619094249305e+01,-1.633402370750925980e+00,1.453984191346632748e+01,-2.888550910763968638e+00,6.963045761453079407e+00
-6.615571550351577734e+00,-1.561621542402770579e+01,-2.970920030812287393e+01,1.194789958120605178e+01,-6.323835583426467366e+01,-1.394567019170994371e+01,2.323191510928441517e+01,-3.431572600064305334e+01,-6.773968422715098470e+00,-1.360550117395435521e+00,4.905849305231309643e+01,2.444938709730767457e+01,-6.482076674630334878e+00,2.223130318525188542e+01,1.583002686760687894e+01
2.679046276093746215e+01,-2.125239077933522225e+01,-2.119675358539427279e+01,-2.096547195118307982e+01,5.424299221291500217e+00,-2.190879378597671945e+01,2.427745604169036042e+01,-1.691621114825127670e+00,-1.355092848892133262e+01,8.912685539969734450e+00,-2.989960751250708526e+01,-6.626891290518765132e+00,-8.001745228669813415e+00,-7.047955480926257898e+00,-2.933868784005883246e+00
1.794418849955485840e+01,-2.028007553945377595e+01,-4.200833219297867238e+00,1.041554710964838293e+01,-1.499373037277297982e+01,-3.923454311345179235e+01,3.372951266253937774e+01,-3.506802906457369318e+01,-8.075819423649003070e+00,-2.673005824032166089e+01,-3.381525845265112906e+01,3.879110311456436477e+00,4.561120019078641263e+01,1.225625051532877130e+01,2.047283724868752230e+01
-7.967589135769684106e+01,5.314237866187274051e+01,3.315629860261010009e+01,-2.412439692206358899e+01,-5.796774741594308722e+00,-1.124549781126710357e+01,5.834954114515610080e+00,6.046693916033665239e-01,4.592928151932860192e-01,2.095585832189853726e+00,-3.925638362592179131e+00,-7.222039019997348319e-01,6.775561806741037252e-01,-2.898888626111586220e+01,-1.244892220048014231e+01
-2.664874885126047133e+01,-6.256060617674899049e+01,-4.009345316516860436e+01,-2.383810174900117218e+01,3.154339260891715568e+01,-4.072400810390442416e+01,-1.481966424564127394e+01,-2.816213605915640272e+01,4.461006157527991434e+01,-4.959967456159288801e+00,3.547314096063655775e+00,-4.329920141871023986e+01,-8.209354828293990991e-01,-1.335916478848136801e+00,1.414888923924545416e+01
1.539631175940995078e+01,-7.163512337591802748e+01,-1.468906277128146520e+01,-2.025833737585464434e+01,-1.954647066752919926e+01,-2.235574527158490099e+01,-2.384364024808808225e+01,-3.133136953589005813e+01,-9.478716217009713896e-01,-1.444815711738491082e+01,-2.474337704705723340e+01,-1.019203925864322180e+00,-1.614660232313549315e+01,-1.561174760713183396e+01,-1.631790283932483732e+01
-6.873060849310729736e+01,4.353180447225852845e+01,4.872952275604633599e+01,-4.651002735560603440e+01,1.141449305743059206e+01,-1.277556797673516797e+01,-1.198287454481423708e+01,2.117715129378200167e+00,8.037198580783716295e+00,1.147409856016228069e+01,-1.193888621870918598e+01,3.104306928871964022e+00,3.660165923460378501e+00,-3.537535075545920726e+00,-9.692144245060584140e+00
-5.116635784141939070e+01,2.558744523663446913e+01,-9.041558876405503042e+01,-5.835031095765268461e+00,2.365714853505189126e+02,-4.839760143116752289e+00,3.330466466844387696e+01,-4.953435357960212571e+01,-5.787523097807815020e+01,-5.082159273807324240e+01,4.910246477033545176e+01,2.182053601442928326e+01,-3.257253682543979068e+01,-1.565640354843848314e+01,1.841054411068119734e+01
-1.574731627748928133e+02,9.983904177469179331e+01,-6.841833501335469236e+01,-1.591152463108475956e+01,-2.039774084702802526e+01,-5.940122257537259642e+00,-1.818872288508233126e+01,-6.977858951421751499e-01,1.093909199431713120e+01,-5.302919889202135195e+00,-2.830188198646947484e+00,-1.904638452274671323e+01,9.546677484973356442e+00,-7.967693539904230349e+00,6.290082900074053462e+00
-1.126177971754252525e+02,1.235650222994232621e+02,-4.652479266461456575e+01,-4.351940312680687128e+01,-2.028644884924176495e+01,-1.625375140305364852e+01,-1.785742112033175744e+01,-3.571001385186220567e+00,4.166992508788734284e+00,-1.375292367479765865e+01,-1.059044724496574830e+00,-2.598497794774984015e+01,4.855260032585806407e+00,-1.205664881968241176e+01,3.893392237384214916e+00
-6.064740965748784163e+01,-5.410792062871590957e+01,-4.253931615950999223e+00,8.177837437259187325e+00,-1.449679798039114687e+01,1.850248665290314065e+01,1.840400447256619998e+01,-1.128877094203054021e+01,-5.879329606861828594e+00,-3.075778431006405711e+01,-1.280461697823616163e+01,1.241188569901455274e+01,1.529830092631672755e+01,-2.486510129786841716e+00,6.912845753408977778e+00
-1.427549817347082417e+01,-2.123008219397642193e+01,2.145044443567068981e+01,-7.462420761805329050e+01,-3.856498245010252646e+01,-4.655290240512258038e+00,-2.426974351626043003e+01,-2.173755385282987262e+01,2.566325040236622712e+01,-3.862610085700227458e+00,-2.302563659785241512e+01,2.356098113177707631e+01,-3.456486709301463378e+01,1.345946054502023514e+01,4.770143128340507133e+01
